date,tournament,season,road_team,road_runs,home_team,home_runs,round,tier,neutral
2021-05-24,IIHF World Championship,2021,LAT,3,ITA,0,,1.0,True
2021-05-24,IIHF World Championship,2021,SVK,3,RUSSIA,1,,1.0,True
2021-05-25,IIHF World Championship,2021,FIN,5,NOR,2,,1.0,True
2021-05-25,IIHF World Championship,2021,GBR,2,DEN,3,,1.0,True
2021-05-25,IIHF World Championship,2021,SUI,0,SWE,7,,1.0,True
2021-05-25,IIHF World Championship,2021,USA,3,KAZ,0,,1.0,True
2021-05-26,IIHF World Championship,2021,BLR,3,GBR,4,,1.0,True
2021-05-26,IIHF World Championship,2021,CAN,4,NOR,2,,1.0,True
2021-05-26,IIHF World Championship,2021,KAZ,3,GER,2,,1.0,True
2021-05-26,IIHF World Championship,2021,RUSSIA,3,DEN,0,,1.0,True
2021-05-27,IIHF World Championship,2021,FIN,3,ITA,0,,1.0,True
2021-05-27,IIHF World Championship,2021,SUI,8,SVK,1,,1.0,True
2021-05-27,IIHF World Championship,2021,SWE,2,CZE,4,,1.0,True
2021-05-27,IIHF World Championship,2021,USA,4,LAT,2,,1.0,True
2021-05-28,IIHF World Championship,2021,DEN,5,BLR,2,,1.0,True
2021-05-28,IIHF World Championship,2021,KAZ,2,CAN,4,,1.0,True
2021-05-28,IIHF World Championship,2021,LAT,3,NOR,4,,1.0,True
2021-05-28,IIHF World Championship,2021,SWE,4,GBR,1,,1.0,True
2021-05-29,IIHF World Championship,2021,CZE,6,GBR,1,,1.0,True
2021-05-29,IIHF World Championship,2021,GER,1,FIN,2,,1.0,True
2021-05-29,IIHF World Championship,2021,ITA,3,KAZ,11,,1.0,True
2021-05-29,IIHF World Championship,2021,NOR,1,USA,2,,1.0,True
2021-05-29,IIHF World Championship,2021,SUI,1,RUSSIA,4,,1.0,True
2021-05-29,IIHF World Championship,2021,SVK,2,DEN,0,,1.0,True
2021-05-30,IIHF World Championship,2021,BLR,0,SUI,6,,1.0,True
2021-05-30,IIHF World Championship,2021,FIN,3,LAT,2,,1.0,True
2021-05-30,IIHF World Championship,2021,ITA,1,CAN,7,,1.0,True
2021-05-30,IIHF World Championship,2021,SWE,3,SVK,1,,1.0,True
2021-05-31,IIHF World Championship,2021,CZE,2,DEN,1,,1.0,True
2021-05-31,IIHF World Championship,2021,NOR,3,KAZ,1,,1.0,True
2021-05-31,IIHF World Championship,2021,RUSSIA,3,SWE,2,,1.0,True
2021-05-31,IIHF World Championship,2021,USA,2,GER,0,,1.0,True
2021-06-01,IIHF World Championship,2021,CAN,2,FIN,3,,1.0,True
2021-06-01,IIHF World Championship,2021,GER,2,LAT,1,,1.0,True
2021-06-01,IIHF World Championship,2021,ITA,2,USA,4,,1.0,True
2021-06-01,IIHF World Championship,2021,RUSSIA,6,BLR,0,,1.0,True
2021-06-01,IIHF World Championship,2021,SUI,6,GBR,3,,1.0,True
2021-06-01,IIHF World Championship,2021,SVK,3,CZE,7,,1.0,True
2021-06-03,IIHF World Championship,2021,FIN,1,CZE,0,,1.0,True
2021-06-03,IIHF World Championship,2021,RUSSIA,1,CAN,2,,1.0,True
2021-06-03,IIHF World Championship,2021,SUI,2,GER,3,,1.0,True
2021-06-03,IIHF World Championship,2021,USA,6,SVK,1,,1.0,True
2021-06-05,IIHF World Championship,2021,FIN,2,GER,1,semifinal,1.0,True
2021-06-05,IIHF World Championship,2021,USA,2,CAN,4,semifinal,1.0,True
2021-06-06,IIHF World Championship,2021,FIN,2,CAN,3,,1.0,True
2021-06-06,IIHF World Championship,2021,USA,6,GER,1,bronze,1.0,True
2022-02-09,Olympics,2022,CZE,1,DEN,2,,1.5,True
2022-02-09,Olympics,2022,RUS,1,SUI,0,,1.5,True
2022-02-10,Olympics,2022,CAN,5,GER,1,,1.5,True
2022-02-10,Olympics,2022,FIN,6,SVK,2,,1.5,True
2022-02-10,Olympics,2022,SWE,3,LAT,2,,1.5,True
2022-02-10,Olympics,2022,USA,8,CHN,0,,1.5,True
2022-02-11,Olympics,2022,CZE,2,SUI,1,,1.5,True
2022-02-11,Olympics,2022,DEN,0,RUS,2,,1.5,True
2022-02-11,Olympics,2022,LAT,1,FIN,3,,1.5,True
2022-02-11,Olympics,2022,SWE,4,SVK,1,,1.5,True
2022-02-12,Olympics,2022,CAN,2,USA,4,,1.5,True
2022-02-12,Olympics,2022,GER,3,CHN,2,,1.5,True
2022-02-12,Olympics,2022,RUS,5,CZE,6,,1.5,True
2022-02-12,Olympics,2022,SUI,3,DEN,5,,1.5,True
2022-02-13,Olympics,2022,CHN,0,CAN,5,,1.5,True
2022-02-13,Olympics,2022,FIN,4,SWE,3,,1.5,True
2022-02-13,Olympics,2022,SVK,5,LAT,2,,1.5,True
2022-02-13,Olympics,2022,USA,3,GER,2,,1.5,True
2022-02-15,Olympics,2022,CAN,7,CHN,2,,1.5,True
2022-02-15,Olympics,2022,CZE,2,SUI,4,,1.5,True
2022-02-15,Olympics,2022,DEN,3,LAT,2,,1.5,True
2022-02-15,Olympics,2022,SVK,4,GER,0,,1.5,True
2022-02-16,Olympics,2022,FIN,5,SUI,1,,1.5,True
2022-02-16,Olympics,2022,RUS,3,DEN,1,,1.5,True
2022-02-16,Olympics,2022,SWE,2,CAN,0,,1.5,True
2022-02-16,Olympics,2022,USA,2,SVK,3,,1.5,True
2022-02-18,Olympics,2022,FIN,2,SVK,0,semifinal,1.5,True
2022-02-18,Olympics,2022,RUS,2,SWE,1,semifinal,1.5,True
2022-02-19,Olympics,2022,SWE,0,SVK,4,bronze,1.5,True
2022-02-20,Olympics,2022,FIN,2,RUS,1,final,1.5,True
2022-05-13,IIHF World Championship,2022,FIN,5,NOR,0,,1.0,True
2022-05-13,IIHF World Championship,2022,FRA,2,SVK,4,,1.0,True
2022-05-13,IIHF World Championship,2022,GER,3,CAN,5,,1.0,True
2022-05-13,IIHF World Championship,2022,USA,4,LAT,1,,1.0,True
2022-05-14,IIHF World Championship,2022,CZE,5,GBR,1,,1.0,True
2022-05-14,IIHF World Championship,2022,DEN,9,KAZ,1,,1.0,True
2022-05-14,IIHF World Championship,2022,LAT,1,FIN,2,,1.0,True
2022-05-14,IIHF World Championship,2022,SUI,5,ITA,2,,1.0,True
2022-05-14,IIHF World Championship,2022,SVK,1,GER,2,,1.0,True
2022-05-14,IIHF World Championship,2022,SWE,3,AUT,1,,1.0,True
2022-05-15,IIHF World Championship,2022,AUT,2,USA,3,,1.0,True
2022-05-15,IIHF World Championship,2022,CZE,3,SWE,5,,1.0,True
2022-05-15,IIHF World Championship,2022,DEN,0,SUI,6,,1.0,True
2022-05-15,IIHF World Championship,2022,FRA,2,KAZ,1,,1.0,True
2022-05-15,IIHF World Championship,2022,ITA,1,CAN,6,,1.0,True
2022-05-15,IIHF World Championship,2022,NOR,4,GBR,3,,1.0,True
2022-05-16,IIHF World Championship,2022,FIN,4,USA,1,,1.0,True
2022-05-16,IIHF World Championship,2022,FRA,2,GER,3,,1.0,True
2022-05-16,IIHF World Championship,2022,LAT,3,NOR,2,,1.0,True
2022-05-16,IIHF World Championship,2022,SVK,1,CAN,5,,1.0,True
2022-05-17,IIHF World Championship,2022,CZE,1,AUT,2,,1.0,True
2022-05-17,IIHF World Championship,2022,ITA,1,DEN,2,,1.0,True
2022-05-17,IIHF World Championship,2022,SUI,3,KAZ,2,,1.0,True
2022-05-17,IIHF World Championship,2022,SWE,6,GBR,0,,1.0,True
2022-05-18,IIHF World Championship,2022,FIN,2,SWE,3,,1.0,True
2022-05-18,IIHF World Championship,2022,FRA,2,ITA,1,,1.0,True
2022-05-18,IIHF World Championship,2022,NOR,5,AUT,3,,1.0,True
2022-05-18,IIHF World Championship,2022,SUI,5,SVK,3,,1.0,True
2022-05-19,IIHF World Championship,2022,CAN,6,KAZ,3,,1.0,True
2022-05-19,IIHF World Championship,2022,CZE,5,LAT,1,,1.0,True
2022-05-19,IIHF World Championship,2022,GBR,0,USA,3,,1.0,True
2022-05-19,IIHF World Championship,2022,GER,1,DEN,0,,1.0,True
2022-05-20,IIHF World Championship,2022,GBR,0,FIN,6,,1.0,True
2022-05-20,IIHF World Championship,2022,GER,9,ITA,4,,1.0,True
2022-05-20,IIHF World Championship,2022,KAZ,3,SVK,4,,1.0,True
2022-05-20,IIHF World Championship,2022,LAT,4,AUT,3,,1.0,True
2022-05-21,IIHF World Championship,2022,AUT,0,FIN,3,,1.0,True
2022-05-21,IIHF World Championship,2022,CAN,3,SUI,6,,1.0,True
2022-05-21,IIHF World Championship,2022,DEN,3,FRA,0,,1.0,True
2022-05-21,IIHF World Championship,2022,ITA,1,SVK,3,,1.0,True
2022-05-21,IIHF World Championship,2022,NOR,1,CZE,4,,1.0,True
2022-05-21,IIHF World Championship,2022,USA,3,SWE,2,,1.0,True
2022-05-22,IIHF World Championship,2022,GBR,3,LAT,4,,1.0,True
2022-05-22,IIHF World Championship,2022,KAZ,4,GER,5,,1.0,True
2022-05-22,IIHF World Championship,2022,SUI,5,FRA,2,,1.0,True
2022-05-22,IIHF World Championship,2022,SWE,7,NOR,1,,1.0,True
2022-05-23,IIHF World Championship,2022,AUT,5,GBR,3,,1.0,True
2022-05-23,IIHF World Championship,2022,CAN,2,DEN,3,,1.0,True
2022-05-23,IIHF World Championship,2022,KAZ,5,ITA,2,,1.0,True
2022-05-23,IIHF World Championship,2022,USA,0,CZE,1,,1.0,True
2022-05-24,IIHF World Championship,2022,CAN,7,FRA,1,,1.0,True
2022-05-24,IIHF World Championship,2022,FIN,3,CZE,0,,1.0,True
2022-05-24,IIHF World Championship,2022,GER,3,SUI,4,,1.0,True
2022-05-24,IIHF World Championship,2022,SVK,7,DEN,1,,1.0,True
2022-05-24,IIHF World Championship,2022,SWE,1,LAT,0,,1.0,True
2022-05-24,IIHF World Championship,2022,USA,4,NOR,2,,1.0,True
2022-05-26,IIHF World Championship,2022,FIN,4,SVK,2,,1.0,True
2022-05-26,IIHF World Championship,2022,GER,1,CZE,4,,1.0,True
2022-05-26,IIHF World Championship,2022,SUI,0,USA,3,,1.0,True
2022-05-26,IIHF World Championship,2022,SWE,3,CAN,4,,1.0,True
2022-05-28,IIHF World Championship,2022,CAN,6,CZE,1,,1.0,True
2022-05-28,IIHF World Championship,2022,FIN,4,USA,3,,1.0,True
2022-05-29,IIHF World Championship,2022,CZE,8,USA,4,bronze,1.0,True
2023-05-12,IIHF World Championship,2023,FIN,1,USA,4,,1.0,True
2023-05-12,IIHF World Championship,2023,LAT,0,CAN,6,,1.0,True
2023-05-12,IIHF World Championship,2023,SVK,2,CZE,3,,1.0,True
2023-05-12,IIHF World Championship,2023,SWE,1,GER,0,,1.0,True
2023-05-13,IIHF World Championship,2023,FRA,2,AUT,1,,1.0,True
2023-05-13,IIHF World Championship,2023,GER,3,FIN,4,,1.0,True
2023-05-13,IIHF World Championship,2023,HUN,1,DEN,3,,1.0,True
2023-05-13,IIHF World Championship,2023,NOR,3,KAZ,4,,1.0,True
2023-05-13,IIHF World Championship,2023,SUI,7,SVN,0,,1.0,True
2023-05-13,IIHF World Championship,2023,SVK,2,LAT,1,,1.0,True
2023-05-14,IIHF World Championship,2023,CZE,5,KAZ,1,,1.0,True
2023-05-14,IIHF World Championship,2023,FRA,3,DEN,4,,1.0,True
2023-05-14,IIHF World Championship,2023,NOR,0,SUI,3,,1.0,True
2023-05-14,IIHF World Championship,2023,SVN,2,CAN,5,,1.0,True
2023-05-14,IIHF World Championship,2023,SWE,5,AUT,0,,1.0,True
2023-05-14,IIHF World Championship,2023,USA,7,HUN,1,,1.0,True
2023-05-15,IIHF World Championship,2023,CZE,3,LAT,4,,1.0,True
2023-05-15,IIHF World Championship,2023,FIN,1,SWE,2,,1.0,True
2023-05-15,IIHF World Championship,2023,GER,2,USA,3,,1.0,True
2023-05-15,IIHF World Championship,2023,SVK,1,CAN,2,,1.0,True
2023-05-16,IIHF World Championship,2023,DEN,6,AUT,2,,1.0,True
2023-05-16,IIHF World Championship,2023,FRA,2,HUN,3,,1.0,True
2023-05-16,IIHF World Championship,2023,SUI,5,KAZ,0,,1.0,True
2023-05-16,IIHF World Championship,2023,SVN,0,NOR,1,,1.0,True
2023-05-17,IIHF World Championship,2023,CAN,5,KAZ,1,,1.0,True
2023-05-17,IIHF World Championship,2023,FIN,5,FRA,3,,1.0,True
2023-05-17,IIHF World Championship,2023,LAT,2,NOR,1,,1.0,True
2023-05-17,IIHF World Championship,2023,USA,4,AUT,1,,1.0,True
2023-05-18,IIHF World Championship,2023,CZE,6,SVN,2,,1.0,True
2023-05-18,IIHF World Championship,2023,DEN,4,GER,6,,1.0,True
2023-05-18,IIHF World Championship,2023,HUN,1,SWE,7,,1.0,True
2023-05-18,IIHF World Championship,2023,SUI,4,SVK,2,,1.0,True
2023-05-19,IIHF World Championship,2023,AUT,2,GER,4,,1.0,True
2023-05-19,IIHF World Championship,2023,HUN,1,FIN,7,,1.0,True
2023-05-19,IIHF World Championship,2023,KAZ,4,SVK,3,,1.0,True
2023-05-19,IIHF World Championship,2023,LAT,3,SVN,2,,1.0,True
2023-05-20,IIHF World Championship,2023,AUT,1,FIN,3,,1.0,True
2023-05-20,IIHF World Championship,2023,CAN,2,SUI,3,,1.0,True
2023-05-20,IIHF World Championship,2023,KAZ,0,LAT,7,,1.0,True
2023-05-20,IIHF World Championship,2023,NOR,0,CZE,2,,1.0,True
2023-05-20,IIHF World Championship,2023,SWE,4,FRA,0,,1.0,True
2023-05-20,IIHF World Championship,2023,USA,3,DEN,0,,1.0,True
2023-05-21,IIHF World Championship,2023,CZE,2,SUI,4,,1.0,True
2023-05-21,IIHF World Championship,2023,GER,7,HUN,2,,1.0,True
2023-05-21,IIHF World Championship,2023,SVN,0,SVK,1,,1.0,True
2023-05-21,IIHF World Championship,2023,USA,9,FRA,0,,1.0,True
2023-05-22,IIHF World Championship,2023,AUT,4,HUN,3,,1.0,True
2023-05-22,IIHF World Championship,2023,CAN,2,NOR,3,,1.0,True
2023-05-22,IIHF World Championship,2023,DEN,1,SWE,4,,1.0,True
2023-05-22,IIHF World Championship,2023,KAZ,4,SVN,3,,1.0,True
2023-05-23,IIHF World Championship,2023,CAN,3,CZE,1,,1.0,True
2023-05-23,IIHF World Championship,2023,FIN,7,DEN,1,,1.0,True
2023-05-23,IIHF World Championship,2023,GER,5,FRA,0,,1.0,True
2023-05-23,IIHF World Championship,2023,SUI,3,LAT,4,,1.0,True
2023-05-23,IIHF World Championship,2023,SVK,4,NOR,1,,1.0,True
2023-05-23,IIHF World Championship,2023,SWE,3,USA,4,,1.0,True
2023-05-25,IIHF World Championship,2023,CAN,4,FIN,1,final,1.0,True
2023-05-25,IIHF World Championship,2023,SUI,1,GER,3,final,1.0,True
2023-05-25,IIHF World Championship,2023,SWE,1,LAT,3,final,1.0,True
2023-05-25,IIHF World Championship,2023,USA,3,CZE,0,final,1.0,True
2023-05-27,IIHF World Championship,2023,CAN,4,LAT,2,semifinal,1.0,True
2023-05-27,IIHF World Championship,2023,USA,3,GER,4,semifinal,1.0,True
2023-05-28,IIHF World Championship,2023,USA,3,LAT,4,bronze,1.0,True
2024-05-10,IIHF World Championship,2024,CZE,1,FIN,0,,1.0,True
2024-05-10,IIHF World Championship,2024,SUI,5,NOR,2,,1.0,True
2024-05-10,IIHF World Championship,2024,SVK,4,GER,6,,1.0,True
2024-05-10,IIHF World Championship,2024,SWE,5,USA,2,,1.0,True
2024-05-11,IIHF World Championship,2024,AUT,1,DEN,5,,1.0,True
2024-05-11,IIHF World Championship,2024,FRA,1,KAZ,3,,1.0,True
2024-05-11,IIHF World Championship,2024,GBR,2,CAN,4,,1.0,True
2024-05-11,IIHF World Championship,2024,NOR,3,CZE,6,,1.0,True
2024-05-11,IIHF World Championship,2024,POL,4,LAT,5,,1.0,True
2024-05-11,IIHF World Championship,2024,USA,6,GER,1,,1.0,True
2024-05-12,IIHF World Championship,2024,AUT,5,SUI,6,,1.0,True
2024-05-12,IIHF World Championship,2024,DEN,1,CAN,5,,1.0,True
2024-05-12,IIHF World Championship,2024,FIN,8,GBR,0,,1.0,True
2024-05-12,IIHF World Championship,2024,LAT,3,FRA,2,,1.0,True
2024-05-12,IIHF World Championship,2024,SVK,6,KAZ,2,,1.0,True
2024-05-12,IIHF World Championship,2024,SWE,5,POL,1,,1.0,True
2024-05-13,IIHF World Championship,2024,GER,1,SWE,6,,1.0,True
2024-05-13,IIHF World Championship,2024,NOR,1,FIN,4,,1.0,True
2024-05-13,IIHF World Championship,2024,SUI,2,CZE,1,,1.0,True
2024-05-13,IIHF World Championship,2024,USA,4,SVK,5,,1.0,True
2024-05-14,IIHF World Championship,2024,CAN,7,AUT,6,,1.0,True
2024-05-14,IIHF World Championship,2024,DEN,0,NOR,2,,1.0,True
2024-05-14,IIHF World Championship,2024,KAZ,0,LAT,2,,1.0,True
2024-05-14,IIHF World Championship,2024,POL,2,FRA,4,,1.0,True
2024-05-15,IIHF World Championship,2024,CZE,7,DEN,4,,1.0,True
2024-05-15,IIHF World Championship,2024,GER,8,LAT,1,,1.0,True
2024-05-15,IIHF World Championship,2024,SUI,3,GBR,0,,1.0,True
2024-05-15,IIHF World Championship,2024,SVK,4,POL,0,,1.0,True
2024-05-16,IIHF World Championship,2024,CAN,4,NOR,1,,1.0,True
2024-05-16,IIHF World Championship,2024,FIN,2,AUT,3,,1.0,True
2024-05-16,IIHF World Championship,2024,KAZ,1,SWE,3,,1.0,True
2024-05-16,IIHF World Championship,2024,USA,5,FRA,0,,1.0,True
2024-05-17,IIHF World Championship,2024,CZE,4,AUT,0,,1.0,True
2024-05-17,IIHF World Championship,2024,GBR,3,DEN,4,,1.0,True
2024-05-17,IIHF World Championship,2024,GER,8,KAZ,2,,1.0,True
2024-05-17,IIHF World Championship,2024,POL,1,USA,4,,1.0,True
2024-05-18,IIHF World Championship,2024,CAN,5,FIN,3,,1.0,True
2024-05-18,IIHF World Championship,2024,CZE,4,GBR,1,,1.0,True
2024-05-18,IIHF World Championship,2024,DEN,0,SUI,8,,1.0,True
2024-05-18,IIHF World Championship,2024,FRA,2,SVK,4,,1.0,True
2024-05-18,IIHF World Championship,2024,GER,4,POL,2,,1.0,True
2024-05-18,IIHF World Championship,2024,LAT,2,SWE,7,,1.0,True
2024-05-19,IIHF World Championship,2024,NOR,1,AUT,4,,1.0,True
2024-05-19,IIHF World Championship,2024,SUI,2,CAN,3,,1.0,True
2024-05-19,IIHF World Championship,2024,SVK,2,LAT,3,,1.0,True
2024-05-19,IIHF World Championship,2024,USA,10,KAZ,1,,1.0,True
2024-05-20,IIHF World Championship,2024,FIN,3,DEN,1,,1.0,True
2024-05-20,IIHF World Championship,2024,GBR,2,NOR,5,,1.0,True
2024-05-20,IIHF World Championship,2024,KAZ,3,POL,1,,1.0,True
2024-05-20,IIHF World Championship,2024,SWE,3,FRA,1,,1.0,True
2024-05-21,IIHF World Championship,2024,AUT,2,GBR,4,,1.0,True
2024-05-21,IIHF World Championship,2024,CAN,4,CZE,3,,1.0,True
2024-05-21,IIHF World Championship,2024,FIN,1,SUI,3,,1.0,True
2024-05-21,IIHF World Championship,2024,FRA,3,GER,6,,1.0,True
2024-05-21,IIHF World Championship,2024,LAT,3,USA,6,,1.0,True
2024-05-21,IIHF World Championship,2024,SWE,6,SVK,1,,1.0,True
2024-05-23,IIHF World Championship,2024,CAN,6,SVK,3,,1.0,True
2024-05-23,IIHF World Championship,2024,SUI,3,GER,1,,1.0,True
2024-05-23,IIHF World Championship,2024,SWE,2,FIN,1,,1.0,True
2024-05-23,IIHF World Championship,2024,USA,0,CZE,1,,1.0,True
2024-05-25,IIHF World Championship,2024,CAN,2,SUI,3,,1.0,True
2024-05-25,IIHF World Championship,2024,SWE,3,CZE,7,,1.0,True
2024-05-26,IIHF World Championship,2024,SUI,0,CZE,2,,1.0,True
2024-05-26,IIHF World Championship,2024,SWE,4,CAN,2,bronze,1.0,True
2025-05-09,IIHF World Championship,2025,AUT,1,FIN,2,,1.0,True
2025-05-09,IIHF World Championship,2025,DEN,0,USA,5,,1.0,True
2025-05-09,IIHF World Championship,2025,SUI,4,CZE,5,,1.0,True
2025-05-09,IIHF World Championship,2025,SWE,5,SVK,0,,1.0,True
2025-05-10,IIHF World Championship,2025,DEN,2,SUI,5,,1.0,True
2025-05-10,IIHF World Championship,2025,FRA,1,LAT,4,,1.0,True
2025-05-10,IIHF World Championship,2025,GER,6,HUN,1,,1.0,True
2025-05-10,IIHF World Championship,2025,NOR,1,KAZ,2,,1.0,True
2025-05-10,IIHF World Championship,2025,SLO,0,CAN,4,,1.0,True
2025-05-10,IIHF World Championship,2025,SWE,4,AUT,2,,1.0,True
2025-05-11,IIHF World Championship,2025,FIN,4,FRA,3,,1.0,True
2025-05-11,IIHF World Championship,2025,GER,4,KAZ,1,,1.0,True
2025-05-11,IIHF World Championship,2025,LAT,1,CAN,7,,1.0,True
2025-05-11,IIHF World Championship,2025,NOR,1,CZE,2,,1.0,True
2025-05-11,IIHF World Championship,2025,SVK,3,SLO,1,,1.0,True
2025-05-11,IIHF World Championship,2025,USA,6,HUN,0,,1.0,True
2025-05-12,IIHF World Championship,2025,AUT,3,SVK,2,,1.0,True
2025-05-12,IIHF World Championship,2025,CZE,7,DEN,2,,1.0,True
2025-05-12,IIHF World Championship,2025,FIN,1,SWE,2,,1.0,True
2025-05-12,IIHF World Championship,2025,USA,0,SUI,3,,1.0,True
2025-05-13,IIHF World Championship,2025,CAN,5,FRA,0,,1.0,True
2025-05-13,IIHF World Championship,2025,KAZ,2,HUN,4,,1.0,True
2025-05-13,IIHF World Championship,2025,NOR,2,GER,5,,1.0,True
2025-05-13,IIHF World Championship,2025,SLO,2,LAT,5,,1.0,True
2025-05-14,IIHF World Championship,2025,KAZ,1,DEN,5,,1.0,True
2025-05-14,IIHF World Championship,2025,LAT,0,SWE,6,,1.0,True
2025-05-14,IIHF World Championship,2025,SVK,2,FRA,1,,1.0,True
2025-05-14,IIHF World Championship,2025,USA,6,NOR,5,,1.0,True
2025-05-15,IIHF World Championship,2025,CAN,5,AUT,1,,1.0,True
2025-05-15,IIHF World Championship,2025,CZE,6,HUN,1,,1.0,True
2025-05-15,IIHF World Championship,2025,FIN,9,SLO,1,,1.0,True
2025-05-15,IIHF World Championship,2025,SUI,5,GER,1,,1.0,True
2025-05-16,IIHF World Championship,2025,AUT,5,FRA,2,,1.0,True
2025-05-16,IIHF World Championship,2025,HUN,2,DEN,8,,1.0,True
2025-05-16,IIHF World Championship,2025,SUI,3,NOR,0,,1.0,True
2025-05-16,IIHF World Championship,2025,SWE,4,SLO,0,,1.0,True
2025-05-17,IIHF World Championship,2025,CAN,7,SVK,0,,1.0,True
2025-05-17,IIHF World Championship,2025,CZE,8,KAZ,1,,1.0,True
2025-05-17,IIHF World Championship,2025,DEN,6,NOR,3,,1.0,True
2025-05-17,IIHF World Championship,2025,FIN,2,LAT,1,,1.0,True
2025-05-17,IIHF World Championship,2025,FRA,0,SWE,4,,1.0,True
2025-05-17,IIHF World Championship,2025,USA,6,GER,3,,1.0,True
2025-05-18,IIHF World Championship,2025,HUN,0,SUI,10,,1.0,True
2025-05-18,IIHF World Championship,2025,KAZ,1,USA,6,,1.0,True
2025-05-18,IIHF World Championship,2025,SLO,2,AUT,3,,1.0,True
2025-05-18,IIHF World Championship,2025,SVK,1,LAT,5,,1.0,True
2025-05-19,IIHF World Championship,2025,CAN,1,FIN,2,,1.0,True
2025-05-19,IIHF World Championship,2025,FRA,1,SLO,3,,1.0,True
2025-05-19,IIHF World Championship,2025,GER,0,CZE,5,,1.0,True
2025-05-19,IIHF World Championship,2025,HUN,0,NOR,1,,1.0,True
2025-05-20,IIHF World Championship,2025,CZE,2,USA,5,,1.0,True
2025-05-20,IIHF World Championship,2025,GER,1,DEN,2,,1.0,True
2025-05-20,IIHF World Championship,2025,LAT,1,AUT,6,,1.0,True
2025-05-20,IIHF World Championship,2025,SUI,4,KAZ,1,,1.0,True
2025-05-20,IIHF World Championship,2025,SVK,1,FIN,2,,1.0,True
2025-05-20,IIHF World Championship,2025,SWE,3,CAN,5,,1.0,True
2025-05-22,IIHF World Championship,2025,CAN,1,DEN,2,,1.0,True
2025-05-22,IIHF World Championship,2025,SUI,6,AUT,0,,1.0,True
2025-05-22,IIHF World Championship,2025,SWE,5,CZE,2,,1.0,True
2025-05-22,IIHF World Championship,2025,USA,5,FIN,2,,1.0,True
2025-05-24,IIHF World Championship,2025,SUI,7,DEN,0,semifinal,1.0,True
2025-05-24,IIHF World Championship,2025,SWE,2,USA,6,semifinal,1.0,True
2025-05-25,IIHF World Championship,2025,SUI,0,USA,1,,1.0,True
2025-05-25,IIHF World Championship,2025,SWE,6,DEN,2,bronze,1.0,True
2026-02-11,Olympics,2026,SVK,4,FIN,1,,1.5,True
2026-02-11,Olympics,2026,SWE,5,ITA,2,,1.5,True
2026-02-12,Olympics,2026,CZE,0,CAN,5,,1.5,True
2026-02-12,Olympics,2026,GER,3,DEN,1,,1.5,True
2026-02-12,Olympics,2026,LAT,1,USA,5,,1.5,True
2026-02-12,Olympics,2026,SUI,4,FRA,0,,1.5,True
2026-02-13,Olympics,2026,CAN,5,SUI,1,,1.5,True
2026-02-13,Olympics,2026,FIN,4,SWE,1,,1.5,True
2026-02-13,Olympics,2026,FRA,3,CZE,6,,1.5,True
2026-02-13,Olympics,2026,ITA,2,SVK,3,,1.5,True
2026-02-14,Olympics,2026,FIN,11,ITA,0,,1.5,True
2026-02-14,Olympics,2026,GER,3,LAT,4,,1.5,True
2026-02-14,Olympics,2026,SWE,5,SVK,3,,1.5,True
2026-02-14,Olympics,2026,USA,6,DEN,3,,1.5,True
2026-02-15,Olympics,2026,CAN,10,FRA,2,,1.5,True
2026-02-15,Olympics,2026,DEN,4,LAT,2,,1.5,True
2026-02-15,Olympics,2026,SUI,4,CZE,3,,1.5,True
2026-02-15,Olympics,2026,USA,5,GER,1,,1.5,True
2026-02-17,Olympics,2026,CZE,3,DEN,2,,1.5,True
2026-02-17,Olympics,2026,GER,5,FRA,1,,1.5,True
2026-02-17,Olympics,2026,SUI,3,ITA,0,,1.5,True
2026-02-17,Olympics,2026,SWE,5,LAT,1,,1.5,True
2026-02-18,Olympics,2026,CAN,4,CZE,3,,1.5,True
2026-02-18,Olympics,2026,FIN,3,SUI,2,,1.5,True
2026-02-18,Olympics,2026,SVK,6,GER,2,,1.5,True
2026-02-18,Olympics,2026,USA,2,SWE,1,,1.5,True
2026-02-20,Olympics,2026,CAN,3,FIN,2,semifinal,1.5,True
2026-02-20,Olympics,2026,USA,6,SVK,2,semifinal,1.5,True
2026-02-21,Olympics,2026,SVK,1,FIN,6,bronze,1.5,True
2026-02-22,Olympics,2026,CAN,1,USA,2,final,1.5,True
2026-05-15,IIHF World Championship,2026,CAN,5,SWE,3,,1.0,True
2026-05-15,IIHF World Championship,2026,CZE,4,DEN,1,,1.0,True
2026-05-15,IIHF World Championship,2026,FIN,3,GER,1,,1.0,True
2026-05-15,IIHF World Championship,2026,USA,1,SUI,3,,1.0,True
2026-05-16,IIHF World Championship,2026,GBR,2,AUT,5,,1.0,True
2026-05-16,IIHF World Championship,2026,HUN,1,FIN,4,,1.0,True
2026-05-16,IIHF World Championship,2026,ITA,0,CAN,6,,1.0,True
2026-05-16,IIHF World Championship,2026,SLO,3,CZE,2,,1.0,True
2026-05-16,IIHF World Championship,2026,SUI,4,LAT,2,,1.0,True
2026-05-16,IIHF World Championship,2026,SVK,2,NOR,1,,1.0,True
2026-05-17,IIHF World Championship,2026,AUT,4,HUN,2,,1.0,True
2026-05-17,IIHF World Championship,2026,DEN,2,SWE,6,,1.0,True
2026-05-17,IIHF World Championship,2026,GBR,1,USA,5,,1.0,True
